Date,Temperature,Snowfall,Activity,Visitors,Rating
2024-12-02 13:00:00,8.4,0.6,Snowboarding,72,4
2024-12-02 14:00:00,,5.5,Ice Skating,70,1
2024-12-02 15:00:00,-11.5,7.6,Ice Skating,74,3
2024-12-02 16:00:00,3.8,6.5,Skiing,178,4
2024-12-02 17:00:00,-18.7,15.2,Ice Skating,90,2
2024-12-02 18:00:00,-15.8,6.7,Snowboarding,21,1
2024-12-02 19:00:00,-1.6,5.9,Ice Skating,133,4
2024-12-02 20:00:00,0.2,1.5,Ice Skating,11,3
2024-12-02 21:00:00,-17.5,12.9,Snowboarding,82,5
2024-12-02 22:00:00,-8.8,1.0,Skiing,85,2
2024-12-02 23:00:00,-11.1,11.8,Skiing,197,4
2024-12-03 00:00:00,,1.9,Snowboarding,34,4
2024-12-03 01:00:00,4.4,0.7,Ice Skating,127,4
2024-12-03 02:00:00,2.1,8.8,Snowboarding,198,1
2024-12-03 03:00:00,-5.2,0.0,Snowboarding,117,2
2024-12-03 04:00:00,-10.5,8.9,Snowboarding,108,2
2024-12-03 05:00:00,-18.5,1.5,Skiing,31,1
2024-12-03 06:00:00,9.2,10.8,Ice Skating,65,1
2024-12-03 07:00:00,0.9,5.9,Snowboarding,158,1
2024-12-03 08:00:00,-12.1,5.5,Skiing,64,3
2024-12-03 09:00:00,2.2,2.3,Skiing,49,4
2024-12-03 10:00:00,,0.3,Ice Skating,188,3
2024-12-03 11:00:00,-7.9,8.9,Snowboarding,159,2
2024-12-03 12:00:00,-0.6,0.9,Ice Skating,165,1
2024-12-03 13:00:00,-12.4,2.3,Snowboarding,130,4
2024-12-03 14:00:00,-8.4,4.6,Skiing,13,5
2024-12-03 15:00:00,-3.8,3.3,Skiing,35,4
2024-12-03 16:00:00,-10.0,1.1,Ice Skating,121,5
2024-12-03 17:00:00,1.7,0.8,Snowboarding,122,4
2024-12-03 18:00:00,13.7,0.7,Ice Skating,197,1
2024-12-03 19:00:00,-12.5,9.9,Snowboarding,32,5
2024-12-03 20:00:00,-21.7,0.2,Ice Skating,178,5
2024-12-03 21:00:00,-25.0,18.9,Skiing,67,2
2024-12-03 22:00:00,-6.5,1.1,Ice Skating,17,4
2024-12-03 23:00:00,-11.6,0.6,Snowboarding,125,3
2024-12-04 00:00:00,-2.9,4.3,Ice Skating,60,3
2024-12-04 01:00:00,-3.7,0.4,Snowboarding,198,2
2024-12-04 02:00:00,-21.0,4.6,Ice Skating,10,2
2024-12-04 03:00:00,-23.1,9.5,Snowboarding,129,2
2024-12-04 04:00:00,-2.0,0.2,Snowboarding,39,1
2024-12-04 05:00:00,,8.0,Snowboarding,26,1
2024-12-04 06:00:00,-9.3,2.5,Ice Skating,160,1
2024-12-04 07:00:00,-21.6,0.9,Ice Skating,111,1
2024-12-04 08:00:00,-0.3,1.0,Skiing,131,2
2024-12-04 09:00:00,7.7,12.6,Snowboarding,161,2
2024-12-04 10:00:00,-2.2,0.6,Skiing,95,1
2024-12-04 11:00:00,-13.5,10.1,Skiing,78,1
2024-12-04 12:00:00,-4.6,3.9,Snowboarding,98,5
2024-12-04 13:00:00,-18.7,0.2,Skiing,189,4
2024-12-04 14:00:00,,3.1,Ice Skating,80,5
2024-12-04 15:00:00,-4.2,8.5,Skiing,67,4
2024-12-04 16:00:00,-22.7,6.5,Ice Skating,159,1
2024-12-04 17:00:00,-8.0,3.4,Snowboarding,68,1
2024-12-04 18:00:00,-0.4,9.8,Snowboarding,181,1
2024-12-04 19:00:00,,0.6,Snowboarding,46,5
2024-12-04 20:00:00,-7.8,12.0,Skiing,171,2
2024-12-04 21:00:00,-17.2,9.4,Snowboarding,109,4
2024-12-04 22:00:00,0.7,6.2,Snowboarding,122,5
2024-12-04 23:00:00,-11.5,8.5,Ice Skating,194,1
2024-12-05 00:00:00,,3.9,Skiing,194,2
2024-12-05 01:00:00,-8.7,5.6,Skiing,177,5
2024-12-05 02:00:00,4.8,4.1,Snowboarding,29,4
2024-12-05 03:00:00,-8.9,2.2,Skiing,26,1
2024-12-05 04:00:00,12.4,4.2,Snowboarding,189,4
2024-12-05 05:00:00,-0.7,1.5,Ice Skating,13,1
2024-12-05 06:00:00,-1.6,2.9,Skiing,59,1
2024-12-05 07:00:00,-6.3,1.6,Skiing,91,3
2024-12-05 08:00:00,-5.7,0.7,Ice Skating,59,4
2024-12-05 09:00:00,-7.6,1.9,Skiing,25,2
2024-12-05 10:00:00,-8.0,9.6,Snowboarding,81,1
2024-12-05 11:00:00,0.3,2.4,Skiing,70,2
2024-12-05 12:00:00,-14.4,6.9,Skiing,53,5
2024-12-05 13:00:00,-15.8,1.0,Ice Skating,155,1
2024-12-05 14:00:00,-16.2,2.8,Ice Skating,59,1
2024-12-05 15:00:00,,0.6,Snowboarding,89,1
2024-12-05 16:00:00,,0.7,Skiing,39,2
2024-12-05 17:00:00,-2.0,4.8,Skiing,58,3
2024-12-05 18:00:00,-15.6,4.7,Ice Skating,107,4
2024-12-05 19:00:00,1.2,1.2,Snowboarding,158,1
2024-12-05 20:00:00,-6.2,3.2,Skiing,159,4
2024-12-05 21:00:00,-2.9,10.0,Snowboarding,184,4
2024-12-05 22:00:00,-14.8,1.0,Skiing,34,4
2024-12-05 23:00:00,-3.4,0.1,Ice Skating,65,2
2024-12-06 00:00:00,-9.2,5.3,Ice Skating,165,4
2024-12-06 01:00:00,-12.7,0.3,Ice Skating,170,5
2024-12-06 02:00:00,2.3,19.5,Ice Skating,13,2
2024-12-06 03:00:00,-20.4,4.7,Ice Skating,21,2
2024-12-06 04:00:00,0.6,3.2,Ice Skating,154,5
2024-12-06 05:00:00,1.8,2.8,Snowboarding,45,3
2024-12-06 06:00:00,-13.8,4.3,Ice Skating,25,3
2024-12-06 07:00:00,-13.2,0.5,Snowboarding,160,1
2024-12-06 08:00:00,-7.2,13.3,Ice Skating,130,3
2024-12-06 09:00:00,-2.2,4.9,Skiing,146,1
2024-12-06 10:00:00,-6.5,1.0,Skiing,87,4
2024-12-06 11:00:00,-0.7,4.1,Skiing,64,1
2024-12-06 12:00:00,12.6,0.7,Snowboarding,82,3
2024-12-06 13:00:00,-10.1,0.1,Ice Skating,73,1
2024-12-06 14:00:00,-22.2,5.0,Snowboarding,184,2
2024-12-06 15:00:00,3.3,5.2,Ice Skating,99,3
2024-12-06 16:00:00,11.8,4.4,Skiing,147,1
2024-12-06 17:00:00,-1.1,1.0,Snowboarding,98,3
2024-12-06 18:00:00,-15.9,4.6,Ice Skating,13,5
2024-12-06 19:00:00,-6.2,0.3,Snowboarding,39,3
2024-12-06 20:00:00,-16.2,4.7,Snowboarding,148,5
2024-12-06 21:00:00,1.4,4.0,Skiing,60,1
2024-12-06 22:00:00,-18.5,5.3,Skiing,156,5
2024-12-06 23:00:00,-8.0,11.3,Skiing,150,3
2024-12-07 00:00:00,-15.0,9.5,Skiing,194,2
2024-12-07 01:00:00,-3.7,19.7,Skiing,140,5
2024-12-07 02:00:00,-8.7,18.7,Ice Skating,121,3
2024-12-07 03:00:00,-3.2,7.4,Ice Skating,87,2
2024-12-07 04:00:00,-4.8,15.7,Skiing,175,4
2024-12-07 05:00:00,-14.9,10.1,Skiing,36,5
2024-12-07 06:00:00,1.3,6.5,Skiing,97,5
2024-12-07 07:00:00,-5.5,0.4,Snowboarding,147,1
2024-12-07 08:00:00,-14.9,0.3,Skiing,127,4
2024-12-07 09:00:00,17.4,9.1,Ice Skating,190,1
2024-12-07 10:00:00,-0.2,3.4,Ice Skating,164,1
2024-12-07 11:00:00,-6.5,8.4,Snowboarding,16,3
2024-12-07 12:00:00,9.2,1.9,Ice Skating,124,1
2024-12-07 13:00:00,13.4,2.5,Skiing,101,5
2024-12-07 14:00:00,-6.5,6.0,Snowboarding,99,1
2024-12-07 15:00:00,-1.5,12.3,Snowboarding,91,2
2024-12-07 16:00:00,-14.9,0.5,Ice Skating,22,5
2024-12-07 17:00:00,-6.5,9.9,Skiing,81,3
2024-12-07 18:00:00,-7.0,7.9,Skiing,100,1
2024-12-07 19:00:00,-3.2,1.9,Skiing,197,2
2024-12-07 20:00:00,-1.7,2.2,Snowboarding,151,2
2024-12-07 21:00:00,0.6,0.2,Ice Skating,114,5
2024-12-07 22:00:00,,0.1,Ice Skating,53,1
2024-12-07 23:00:00,-17.1,3.2,Ice Skating,93,2
2024-12-08 00:00:00,-14.4,0.5,Skiing,37,1
2024-12-08 01:00:00,-10.5,1.1,Snowboarding,32,5
2024-12-08 02:00:00,-7.8,9.4,Snowboarding,21,4
2024-12-08 03:00:00,5.5,4.2,Ice Skating,161,2
2024-12-08 04:00:00,-16.6,5.0,Ice Skating,60,3
2024-12-08 05:00:00,-8.6,1.0,Snowboarding,117,1
2024-12-08 06:00:00,4.5,8.8,Ice Skating,159,5
2024-12-08 07:00:00,-8.0,10.1,Snowboarding,71,5
2024-12-08 08:00:00,-0.4,3.7,Snowboarding,35,3
2024-12-08 09:00:00,-6.4,12.2,Ice Skating,67,4
2024-12-08 10:00:00,-2.4,9.3,Snowboarding,152,1
2024-12-08 11:00:00,-7.3,6.6,Snowboarding,77,4
2024-12-08 12:00:00,1.7,6.6,Ice Skating,15,5
2024-12-08 13:00:00,-20.5,0.6,Ice Skating,120,2
2024-12-08 14:00:00,-8.6,1.6,Ice Skating,139,4
2024-12-08 15:00:00,-2.0,0.3,Snowboarding,168,2
2024-12-08 16:00:00,0.3,0.0,Ice Skating,33,3
2024-12-08 17:00:00,9.9,0.9,Ice Skating,44,5
2024-12-08 18:00:00,-8.9,10.6,Snowboarding,56,2
2024-12-08 19:00:00,9.8,1.4,Snowboarding,40,1
2024-12-08 20:00:00,-11.6,17.6,Ice Skating,98,5
2024-12-08 21:00:00,8.3,4.5,Ice Skating,85,3
2024-12-08 22:00:00,3.2,1.4,Snowboarding,127,1
2024-12-08 23:00:00,-14.1,3.4,Snowboarding,139,5
2024-12-09 00:00:00,-1.9,1.2,Skiing,113,4
2024-12-09 01:00:00,-5.5,20.7,Snowboarding,68,5
2024-12-09 02:00:00,1.3,9.4,Snowboarding,105,1
2024-12-09 03:00:00,-7.2,0.1,Skiing,72,2
2024-12-09 04:00:00,-8.1,14.8,Ice Skating,154,2
2024-12-09 05:00:00,8.7,6.4,Skiing,63,5
2024-12-09 06:00:00,-6.0,0.4,Snowboarding,134,5
2024-12-09 07:00:00,3.3,5.6,Skiing,158,3
2024-12-09 08:00:00,-7.3,5.2,Skiing,31,4
2024-12-09 09:00:00,11.7,1.2,Skiing,134,3
2024-12-09 10:00:00,,7.1,Skiing,106,3
2024-12-09 11:00:00,-11.1,0.5,Skiing,125,2
2024-12-09 12:00:00,10.2,3.4,Skiing,192,2
2024-12-09 13:00:00,-9.4,0.0,Ice Skating,38,1
2024-12-09 14:00:00,11.0,17.3,Skiing,158,3
2024-12-09 15:00:00,3.9,7.0,Skiing,11,1
2024-12-09 16:00:00,-6.5,0.9,Skiing,51,5
2024-12-09 17:00:00,-23.1,2.1,Skiing,61,1
2024-12-09 18:00:00,-5.2,0.9,Snowboarding,47,2
2024-12-09 19:00:00,-4.0,7.3,Skiing,140,3
2024-12-09 20:00:00,6.7,0.3,Skiing,162,2
2024-12-09 21:00:00,10.9,9.2,Skiing,86,5
2024-12-09 22:00:00,-11.8,14.3,Ice Skating,199,4
2024-12-09 23:00:00,3.0,5.6,Skiing,152,3
2024-12-10 00:00:00,2.7,1.2,Snowboarding,114,2
2024-12-10 01:00:00,5.7,2.2,Ice Skating,19,4
2024-12-10 02:00:00,-0.0,3.2,Snowboarding,129,5
2024-12-10 03:00:00,-24.4,4.6,Ice Skating,136,4
2024-12-10 04:00:00,-6.6,5.5,Ice Skating,123,2
2024-12-10 05:00:00,-16.6,4.0,Skiing,78,2
2024-12-10 06:00:00,-7.0,2.2,Skiing,118,5
2024-12-10 07:00:00,4.8,11.1,Ice Skating,53,5
2024-12-10 08:00:00,-1.9,0.4,Skiing,178,4
2024-12-10 09:00:00,6.5,3.1,Skiing,29,4
2024-12-10 10:00:00,-1.6,7.5,Ice Skating,116,2
2024-12-10 11:00:00,-18.0,0.3,Ice Skating,174,5
2024-12-10 12:00:00,-30.2,6.1,Snowboarding,176,1
2024-12-10 13:00:00,-3.5,8.6,Ice Skating,128,5
2024-12-10 14:00:00,-7.1,5.4,Snowboarding,118,3
2024-12-10 15:00:00,-14.8,0.1,Snowboarding,17,3
2024-12-10 16:00:00,-22.0,1.0,Skiing,52,5
2024-12-10 17:00:00,-12.3,2.1,Skiing,147,4
2024-12-10 18:00:00,-6.9,1.3,Ice Skating,50,3
2024-12-10 19:00:00,1.7,16.4,Ice Skating,141,2
2024-12-10 20:00:00,-3.1,5.3,Snowboarding,141,2
2024-12-10 21:00:00,11.1,1.8,Snowboarding,33,2
2024-12-10 22:00:00,-15.4,13.3,Skiing,30,5
2024-12-10 23:00:00,3.8,6.7,Ice Skating,147,3
2024-12-11 00:00:00,-4.5,1.7,Ice Skating,55,4
2024-12-11 01:00:00,1.9,2.4,Ice Skating,130,2
2024-12-11 02:00:00,-9.4,1.1,Ice Skating,53,4
2024-12-11 03:00:00,5.7,17.7,Skiing,109,2
2024-12-11 04:00:00,-2.0,3.6,Skiing,42,5
2024-12-11 05:00:00,-11.8,11.3,Snowboarding,103,2
2024-12-11 06:00:00,-5.1,2.1,Skiing,45,5
2024-12-11 07:00:00,-7.4,9.9,Snowboarding,162,3
2024-12-11 08:00:00,-0.1,0.3,Skiing,22,3
2024-12-11 09:00:00,-16.8,20.1,Skiing,176,4
2024-12-11 10:00:00,-5.3,12.2,Ice Skating,175,2
2024-12-11 11:00:00,-1.0,2.3,Snowboarding,167,3
2024-12-11 12:00:00,-4.7,7.5,Snowboarding,23,1
2024-12-11 13:00:00,,7.0,Snowboarding,59,1
2024-12-11 14:00:00,2.7,11.6,Skiing,77,4
2024-12-11 15:00:00,-5.1,1.8,Ice Skating,10,3
2024-12-11 16:00:00,-2.8,3.1,Skiing,198,5
2024-12-11 17:00:00,-2.0,10.0,Ice Skating,12,1
2024-12-11 18:00:00,-1.0,7.5,Skiing,187,3
2024-12-11 19:00:00,-23.3,2.5,Snowboarding,198,5
2024-12-11 20:00:00,-8.0,9.3,Skiing,173,2
2024-12-11 21:00:00,-19.8,0.2,Snowboarding,141,3
2024-12-11 22:00:00,,7.6,Ice Skating,180,2
2024-12-11 23:00:00,-5.6,1.2,Snowboarding,23,1
2024-12-12 00:00:00,-6.9,1.7,Snowboarding,98,2
2024-12-12 01:00:00,4.0,3.4,Snowboarding,112,1
2024-12-12 02:00:00,-0.8,3.0,Snowboarding,134,4
2024-12-12 03:00:00,-16.3,3.7,Ice Skating,76,4
2024-12-12 04:00:00,-5.7,3.9,Skiing,16,1
2024-12-12 05:00:00,-8.4,2.0,Skiing,17,5
2024-12-12 06:00:00,-22.4,1.0,Skiing,53,4
2024-12-12 07:00:00,-11.9,7.3,Skiing,144,5
2024-12-12 08:00:00,-6.8,2.6,Snowboarding,57,5
2024-12-12 09:00:00,-6.1,3.5,Ice Skating,71,5
2024-12-12 10:00:00,-19.8,5.2,Ice Skating,34,3
2024-12-12 11:00:00,6.5,12.0,Skiing,127,3
2024-12-12 12:00:00,-6.0,6.1,Skiing,122,5
2024-12-12 13:00:00,-4.6,0.2,Ice Skating,155,1
2024-12-12 14:00:00,-1.0,9.1,Ice Skating,131,4
2024-12-12 15:00:00,-12.9,22.7,Snowboarding,13,2
2024-12-12 16:00:00,-0.4,3.2,Ice Skating,154,3
2024-12-12 17:00:00,-8.7,17.5,Ice Skating,56,3
2024-12-12 18:00:00,-14.0,4.0,Snowboarding,127,2
2024-12-12 19:00:00,0.7,3.1,Snowboarding,54,5
2024-12-12 20:00:00,9.9,2.0,Snowboarding,98,2
2024-12-12 21:00:00,2.2,5.4,Ice Skating,195,5
2024-12-12 22:00:00,4.2,1.3,Ice Skating,12,3
2024-12-12 23:00:00,,0.6,Ice Skating,149,2
2024-12-13 00:00:00,-21.0,0.1,Snowboarding,154,1
2024-12-13 01:00:00,9.9,1.7,Ice Skating,127,4
2024-12-13 02:00:00,15.5,2.5,Ice Skating,31,4
2024-12-13 03:00:00,10.4,4.0,Snowboarding,48,4
2024-12-13 04:00:00,-8.4,1.7,Skiing,48,2
2024-12-13 05:00:00,-16.5,20.7,Skiing,116,5
2024-12-13 06:00:00,-15.7,1.7,Ice Skating,109,3
2024-12-13 07:00:00,-21.8,2.9,Snowboarding,25,4
2024-12-13 08:00:00,-6.1,0.5,Snowboarding,188,2
2024-12-13 09:00:00,11.1,1.5,Ice Skating,127,4
2024-12-13 10:00:00,-6.4,0.2,Ice Skating,38,5
2024-12-13 11:00:00,-2.0,4.1,Skiing,80,1
2024-12-13 12:00:00,8.8,7.0,Snowboarding,178,1
2024-12-13 13:00:00,-9.0,1.1,Ice Skating,194,3
2024-12-13 14:00:00,15.4,2.3,Snowboarding,165,1
2024-12-13 15:00:00,14.9,0.1,Ice Skating,86,1
2024-12-13 16:00:00,-6.3,9.1,Skiing,158,2
2024-12-13 17:00:00,-10.8,7.6,Ice Skating,141,2
2024-12-13 18:00:00,2.0,0.3,Skiing,135,3
2024-12-13 19:00:00,-8.5,2.3,Skiing,108,3
2024-12-13 20:00:00,-16.6,15.5,Ice Skating,125,2
2024-12-13 21:00:00,7.8,2.5,Ice Skating,24,1
2024-12-13 22:00:00,7.2,3.7,Skiing,190,5
2024-12-13 23:00:00,-3.4,2.2,Snowboarding,99,1
2024-12-14 00:00:00,-17.6,4.5,Snowboarding,183,1
2024-12-14 01:00:00,-17.3,19.1,Skiing,144,5
2024-12-14 02:00:00,-3.9,30.0,Skiing,155,3
2024-12-14 03:00:00,-10.0,7.5,Ice Skating,98,2
2024-12-14 04:00:00,-8.4,2.6,Ice Skating,158,3
2024-12-14 05:00:00,5.2,3.4,Skiing,125,3
2024-12-14 06:00:00,2.3,2.2,Skiing,145,3
2024-12-14 07:00:00,8.8,21.2,Snowboarding,196,2
2024-12-14 08:00:00,-14.9,6.2,Snowboarding,29,3
2024-12-14 09:00:00,,3.0,Snowboarding,91,3
2024-12-14 10:00:00,2.6,0.1,Skiing,126,4
2024-12-14 11:00:00,-0.5,3.7,Skiing,76,1
2024-12-14 12:00:00,10.3,20.7,Snowboarding,192,4
2024-12-14 13:00:00,-0.8,3.7,Snowboarding,71,2
2024-12-14 14:00:00,13.5,1.0,Ice Skating,27,5
2024-12-14 15:00:00,0.4,0.1,Ice Skating,100,5
2024-12-14 16:00:00,5.6,2.2,Skiing,119,4
2024-12-14 17:00:00,-8.2,12.5,Ice Skating,65,4
2024-12-14 18:00:00,-4.9,28.4,Skiing,94,4
2024-12-14 19:00:00,4.1,14.5,Skiing,159,1
2024-12-14 20:00:00,11.1,6.5,Skiing,17,2
2024-12-14 21:00:00,2.3,4.1,Snowboarding,148,3
2024-12-14 22:00:00,-5.8,4.5,Ice Skating,116,4
2024-12-14 23:00:00,8.8,3.9,Ice Skating,21,1
2024-12-15 00:00:00,-26.9,6.1,Ice Skating,185,5
2024-12-15 01:00:00,-19.2,2.7,Ice Skating,112,5
2024-12-15 02:00:00,1.8,5.5,Snowboarding,72,5
2024-12-15 03:00:00,-4.9,0.6,Ice Skating,36,4
2024-12-15 04:00:00,1.1,1.5,Ice Skating,44,5
2024-12-15 05:00:00,-4.4,9.0,Snowboarding,139,5
2024-12-15 06:00:00,0.7,11.7,Ice Skating,145,5
2024-12-15 07:00:00,-13.1,3.9,Ice Skating,29,3
2024-12-15 08:00:00,0.7,0.2,Snowboarding,17,5
2024-12-15 09:00:00,4.9,13.1,Snowboarding,77,1
2024-12-15 10:00:00,7.2,6.1,Snowboarding,168,4
2024-12-15 11:00:00,,2.7,Snowboarding,169,3
2024-12-15 12:00:00,-2.6,4.6,Skiing,150,3
2024-12-15 13:00:00,-2.3,2.8,Snowboarding,95,4
2024-12-15 14:00:00,-20.2,3.1,Ice Skating,35,5
2024-12-15 15:00:00,-10.3,10.9,Ice Skating,90,5
2024-12-15 16:00:00,-6.9,0.9,Ice Skating,166,2
2024-12-15 17:00:00,5.5,0.5,Ice Skating,129,5
2024-12-15 18:00:00,-11.1,0.0,Skiing,27,1
2024-12-15 19:00:00,3.0,1.9,Skiing,78,5
2024-12-15 20:00:00,,0.8,Skiing,149,4
2024-12-15 21:00:00,-6.8,1.2,Ice Skating,139,5
2024-12-15 22:00:00,-2.5,0.1,Ice Skating,179,4
2024-12-15 23:00:00,-8.9,1.3,Snowboarding,144,3
2024-12-16 00:00:00,-9.3,2.0,Snowboarding,56,2
2024-12-16 01:00:00,-22.0,0.2,Ice Skating,132,3
2024-12-16 02:00:00,-7.5,4.7,Snowboarding,63,4
2024-12-16 03:00:00,-9.8,4.2,Snowboarding,24,2
2024-12-16 04:00:00,-10.2,0.5,Ice Skating,195,3
2024-12-16 05:00:00,-0.8,4.5,Skiing,170,5
2024-12-16 06:00:00,1.6,33.1,Ice Skating,185,5
2024-12-16 07:00:00,-2.7,14.5,Ice Skating,75,2
2024-12-16 08:00:00,5.0,0.0,Snowboarding,90,3
2024-12-16 09:00:00,0.8,7.9,Snowboarding,45,1
2024-12-16 10:00:00,-8.0,2.2,Ice Skating,26,1
2024-12-16 11:00:00,-9.6,0.3,Skiing,11,1
2024-12-16 12:00:00,-1.9,1.8,Ice Skating,42,3
2024-12-16 13:00:00,,1.9,Skiing,102,3
2024-12-16 14:00:00,9.0,3.7,Skiing,133,3
2024-12-16 15:00:00,6.9,5.4,Ice Skating,143,4
2024-12-16 16:00:00,-10.4,6.9,Ice Skating,180,1
2024-12-16 17:00:00,-6.0,1.4,Ice Skating,109,1
2024-12-16 18:00:00,1.7,1.9,Skiing,97,1
2024-12-16 19:00:00,5.7,1.8,Snowboarding,20,4
2024-12-16 20:00:00,4.4,2.3,Skiing,14,4
2024-12-16 21:00:00,-5.6,39.9,Skiing,39,3
2024-12-16 22:00:00,-17.5,7.5,Skiing,147,1
2024-12-16 23:00:00,-15.0,18.4,Snowboarding,100,1
2024-12-17 00:00:00,-2.3,5.9,Skiing,100,5
2024-12-17 01:00:00,-1.6,2.6,Skiing,161,5
2024-12-17 02:00:00,-16.0,2.5,Skiing,196,5
2024-12-17 03:00:00,-4.6,3.4,Snowboarding,131,4
2024-12-17 04:00:00,1.3,2.7,Skiing,127,3
2024-12-17 05:00:00,-16.5,8.8,Snowboarding,70,2
2024-12-17 06:00:00,6.0,3.1,Snowboarding,111,1
2024-12-17 07:00:00,-8.8,1.8,Ice Skating,35,5
2024-12-17 08:00:00,7.6,7.5,Ice Skating,118,1
2024-12-17 09:00:00,-10.3,9.6,Ice Skating,121,1
2024-12-17 10:00:00,-15.3,2.7,Snowboarding,48,1
2024-12-17 11:00:00,-9.6,5.5,Ice Skating,12,3
2024-12-17 12:00:00,-6.0,0.3,Ice Skating,47,1
2024-12-17 13:00:00,-8.9,3.8,Ice Skating,51,3
2024-12-17 14:00:00,-7.2,0.2,Snowboarding,57,2
2024-12-17 15:00:00,-1.7,0.1,Skiing,22,2
2024-12-17 16:00:00,-6.7,4.7,Ice Skating,98,4
2024-12-17 17:00:00,-5.7,1.8,Ice Skating,97,1
2024-12-17 18:00:00,-22.1,6.8,Ice Skating,65,5
2024-12-17 19:00:00,-1.1,11.3,Ice Skating,196,4
2024-12-17 20:00:00,-5.9,0.8,Snowboarding,72,4
2024-12-17 21:00:00,11.1,6.4,Skiing,89,2
2024-12-17 22:00:00,-14.4,3.6,Skiing,52,5
2024-12-17 23:00:00,-23.1,0.6,Ice Skating,84,1
2024-12-18 00:00:00,1.2,5.3,Skiing,66,1
2024-12-18 01:00:00,-1.5,4.7,Ice Skating,158,2
2024-12-18 02:00:00,-15.1,3.6,Ice Skating,191,3
2024-12-18 03:00:00,-20.3,13.1,Skiing,190,2
2024-12-18 04:00:00,10.4,3.7,Skiing,182,5
2024-12-18 05:00:00,9.1,23.3,Snowboarding,173,3
2024-12-18 06:00:00,-29.9,3.6,Ice Skating,72,5
2024-12-18 07:00:00,-9.6,0.6,Skiing,135,1
2024-12-18 08:00:00,11.6,3.2,Snowboarding,134,3
2024-12-18 09:00:00,-9.8,1.0,Skiing,10,5
2024-12-18 10:00:00,-9.9,4.5,Skiing,101,1
2024-12-18 11:00:00,-7.8,5.9,Ice Skating,128,5
2024-12-18 12:00:00,,3.2,Snowboarding,170,3
2024-12-18 13:00:00,-22.0,0.5,Ice Skating,41,1
2024-12-18 14:00:00,5.5,3.2,Skiing,195,5
2024-12-18 15:00:00,-23.4,0.4,Snowboarding,135,4
2024-12-18 16:00:00,-2.5,5.7,Ice Skating,35,3
2024-12-18 17:00:00,3.9,7.8,Snowboarding,70,3
2024-12-18 18:00:00,-19.5,16.4,Skiing,121,3
2024-12-18 19:00:00,-14.2,0.8,Snowboarding,154,1
2024-12-18 20:00:00,7.1,3.8,Skiing,78,3
2024-12-18 21:00:00,0.3,4.2,Ice Skating,38,5
2024-12-18 22:00:00,-11.2,12.8,Skiing,72,4
2024-12-18 23:00:00,7.0,4.9,Skiing,143,5
2024-12-19 00:00:00,,0.8,Snowboarding,114,5
2024-12-19 01:00:00,-2.3,2.9,Snowboarding,196,3
2024-12-19 02:00:00,-14.0,5.3,Ice Skating,124,4
2024-12-19 03:00:00,-9.1,6.0,Snowboarding,30,4
2024-12-19 04:00:00,-2.1,9.9,Ice Skating,182,4
2024-12-19 05:00:00,-6.9,1.0,Skiing,182,4
2024-12-19 06:00:00,4.4,15.1,Skiing,96,2
2024-12-19 07:00:00,-20.3,0.3,Snowboarding,44,4
2024-12-19 08:00:00,-19.9,20.6,Skiing,61,3
2024-12-19 09:00:00,-3.2,9.8,Skiing,55,4
2024-12-19 10:00:00,-9.9,5.4,Ice Skating,66,5
2024-12-19 11:00:00,-11.3,6.6,Snowboarding,51,2
2024-12-19 12:00:00,-22.7,0.4,Ice Skating,86,5
2024-12-19 13:00:00,-4.8,0.2,Skiing,107,3
2024-12-19 14:00:00,-5.5,0.5,Skiing,25,3
2024-12-19 15:00:00,1.5,0.5,Skiing,142,4
2024-12-19 16:00:00,-4.3,4.0,Snowboarding,10,3
2024-12-19 17:00:00,-6.3,1.2,Skiing,159,2
2024-12-19 18:00:00,6.8,9.8,Skiing,57,5
2024-12-19 19:00:00,-18.1,3.0,Ice Skating,131,3
2024-12-19 20:00:00,0.4,5.9,Snowboarding,35,3
2024-12-19 21:00:00,-21.7,5.3,Skiing,43,2
2024-12-19 22:00:00,-13.4,1.9,Ice Skating,123,1
2024-12-19 23:00:00,-17.1,1.4,Skiing,67,1
2024-12-20 00:00:00,2.8,2.1,Ice Skating,144,2
2024-12-20 01:00:00,-5.7,8.0,Skiing,34,3
2024-12-20 02:00:00,-5.1,4.4,Snowboarding,194,2
2024-12-20 03:00:00,,1.5,Snowboarding,149,2
2024-12-20 04:00:00,-8.0,8.5,Ice Skating,168,1
2024-12-20 05:00:00,-12.6,0.3,Skiing,36,4
2024-12-20 06:00:00,-1.2,6.0,Snowboarding,95,3
2024-12-20 07:00:00,-14.9,2.9,Skiing,171,5
2024-12-20 08:00:00,8.3,6.6,Snowboarding,127,2
2024-12-20 09:00:00,-21.8,13.1,Ice Skating,90,1
2024-12-20 10:00:00,-13.1,6.9,Snowboarding,84,4
2024-12-20 11:00:00,11.8,2.9,Skiing,102,3
2024-12-20 12:00:00,-9.4,0.8,Skiing,43,2
2024-12-20 13:00:00,-18.1,8.2,Skiing,124,1
2024-12-20 14:00:00,-2.8,3.1,Ice Skating,174,2
2024-12-20 15:00:00,-9.8,0.4,Ice Skating,195,5
2024-12-20 16:00:00,-13.4,6.3,Skiing,122,3
2024-12-20 17:00:00,-16.0,1.7,Skiing,121,3
2024-12-20 18:00:00,22.7,0.3,Snowboarding,69,3
